siteMeasureID,siteID,instrumentID,sampleID,reporterID,dateTime,type,aggregation,aggregationDesc,value,unit,accessToPublic,accessToAllOrg,accessToPHAC,accessToLocalHA,accessToProvHA,accessToOtherProv,accessToDetails,notes
quebec_ouest_wwtp_wwph_2020-11-09,quebec_ouest_wwtp,,,nielsnicolai,2020-11-09,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-10,quebec_ouest_wwtp,,,nielsnicolai,2020-11-10,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-11,quebec_ouest_wwtp,,,nielsnicolai,2020-11-11,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-12,quebec_ouest_wwtp,,,nielsnicolai,2020-11-12,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-13,quebec_ouest_wwtp,,,nielsnicolai,2020-11-13,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-14,quebec_ouest_wwtp,,,nielsnicolai,2020-11-14,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-15,quebec_ouest_wwtp,,,nielsnicolai,2020-11-15,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-16,quebec_ouest_wwtp,,,nielsnicolai,2020-11-16,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-17,quebec_ouest_wwtp,,,nielsnicolai,2020-11-17,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-18,quebec_ouest_wwtp,,,nielsnicolai,2020-11-18,wwph,,,7.2,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-19,quebec_ouest_wwtp,,,nielsnicolai,2020-11-19,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-20,quebec_ouest_wwtp,,,nielsnicolai,2020-11-20,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-21,quebec_ouest_wwtp,,,nielsnicolai,2020-11-21,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-22,quebec_ouest_wwtp,,,nielsnicolai,2020-11-22,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-23,quebec_ouest_wwtp,,,nielsnicolai,2020-11-23,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-24,quebec_ouest_wwtp,,,nielsnicolai,2020-11-24,wwph,,,7.2,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-25,quebec_ouest_wwtp,,,nielsnicolai,2020-11-25,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-26,quebec_ouest_wwtp,,,nielsnicolai,2020-11-26,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-27,quebec_ouest_wwtp,,,nielsnicolai,2020-11-27,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-28,quebec_ouest_wwtp,,,nielsnicolai,2020-11-28,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-29,quebec_ouest_wwtp,,,nielsnicolai,2020-11-29,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-11-30,quebec_ouest_wwtp,,,nielsnicolai,2020-11-30,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-01,quebec_ouest_wwtp,,,nielsnicolai,2020-12-01,wwph,,,7.1,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 8,1 heures"
quebec_ouest_wwtp_wwph_2020-12-02,quebec_ouest_wwtp,,,nielsnicolai,2020-12-02,wwph,,,7.0,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 6,3 heures"
quebec_ouest_wwtp_wwph_2020-12-03,quebec_ouest_wwtp,,,nielsnicolai,2020-12-03,wwph,,,6.9,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 12,4 heures"
quebec_ouest_wwtp_wwph_2020-12-04,quebec_ouest_wwtp,,,nielsnicolai,2020-12-04,wwph,,,6.9,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 10,2 heures"
quebec_ouest_wwtp_wwph_2020-12-05,quebec_ouest_wwtp,,,nielsnicolai,2020-12-05,wwph,,,6.8,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 7,3 heures"
quebec_ouest_wwtp_wwph_2020-12-06,quebec_ouest_wwtp,,,nielsnicolai,2020-12-06,wwph,,,6.8,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 1,6 heures"
quebec_ouest_wwtp_wwph_2020-12-07,quebec_ouest_wwtp,,,nielsnicolai,2020-12-07,wwph,,,6.9,ph,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwph_2020-12-08,quebec_ouest_wwtp,,,nielsnicolai,2020-12-08,wwph,,,6.9,ph,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwph_2020-12-09,quebec_ouest_wwtp,,,nielsnicolai,2020-12-09,wwph,,,6.9,ph,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwph_2020-12-10,quebec_ouest_wwtp,,,nielsnicolai,2020-12-10,wwph,,,6.8,ph,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwph_2020-12-11,quebec_ouest_wwtp,,,nielsnicolai,2020-12-11,wwph,,,6.7,ph,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwph_2020-12-12,quebec_ouest_wwtp,,,nielsnicolai,2020-12-12,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-13,quebec_ouest_wwtp,,,nielsnicolai,2020-12-13,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-14,quebec_ouest_wwtp,,,nielsnicolai,2020-12-14,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-15,quebec_ouest_wwtp,,,nielsnicolai,2020-12-15,wwph,,,6.6,ph,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwph_2020-12-16,quebec_ouest_wwtp,,,nielsnicolai,2020-12-16,wwph,,,6.5,ph,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwph_2020-12-17,quebec_ouest_wwtp,,,nielsnicolai,2020-12-17,wwph,,,6.9,ph,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwph_2020-12-18,quebec_ouest_wwtp,,,nielsnicolai,2020-12-18,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-19,quebec_ouest_wwtp,,,nielsnicolai,2020-12-19,wwph,,,6.6,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-20,quebec_ouest_wwtp,,,nielsnicolai,2020-12-20,wwph,,,6.6,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-21,quebec_ouest_wwtp,,,nielsnicolai,2020-12-21,wwph,,,6.5,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-22,quebec_ouest_wwtp,,,nielsnicolai,2020-12-22,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-23,quebec_ouest_wwtp,,,nielsnicolai,2020-12-23,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-24,quebec_ouest_wwtp,,,nielsnicolai,2020-12-24,wwph,,,6.8,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 6,5 heures"
quebec_ouest_wwtp_wwph_2020-12-25,quebec_ouest_wwtp,,,nielsnicolai,2020-12-25,wwph,,,6.9,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 3,7 heures"
quebec_ouest_wwtp_wwph_2020-12-26,quebec_ouest_wwtp,,,nielsnicolai,2020-12-26,wwph,,,7.1,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 4,5 heures"
quebec_ouest_wwtp_wwph_2020-12-27,quebec_ouest_wwtp,,,nielsnicolai,2020-12-27,wwph,,,7.1,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 7,7 heures"
quebec_ouest_wwtp_wwph_2020-12-28,quebec_ouest_wwtp,,,nielsnicolai,2020-12-28,wwph,,,7.0,ph,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 4,1 heures"
quebec_ouest_wwtp_wwph_2020-12-29,quebec_ouest_wwtp,,,nielsnicolai,2020-12-29,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-30,quebec_ouest_wwtp,,,nielsnicolai,2020-12-30,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2020-12-31,quebec_ouest_wwtp,,,nielsnicolai,2020-12-31,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-01,quebec_ouest_wwtp,,,nielsnicolai,2021-01-01,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-02,quebec_ouest_wwtp,,,nielsnicolai,2021-01-02,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-03,quebec_ouest_wwtp,,,nielsnicolai,2021-01-03,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-04,quebec_ouest_wwtp,,,nielsnicolai,2021-01-04,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-05,quebec_ouest_wwtp,,,nielsnicolai,2021-01-05,wwph,,,6.7,ph,True,yes,True,True,True,True,True,1 dessableur de fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-06,quebec_ouest_wwtp,,,nielsnicolai,2021-01-06,wwph,,,6.5,ph,True,yes,True,True,True,True,True,1 dessableur de fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-07,quebec_ouest_wwtp,,,nielsnicolai,2021-01-07,wwph,,,6.6,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-08,quebec_ouest_wwtp,,,nielsnicolai,2021-01-08,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-09,quebec_ouest_wwtp,,,nielsnicolai,2021-01-09,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-10,quebec_ouest_wwtp,,,nielsnicolai,2021-01-10,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-11,quebec_ouest_wwtp,,,nielsnicolai,2021-01-11,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-12,quebec_ouest_wwtp,,,nielsnicolai,2021-01-12,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-13,quebec_ouest_wwtp,,,nielsnicolai,2021-01-13,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-14,quebec_ouest_wwtp,,,nielsnicolai,2021-01-14,wwph,,,6.6,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-15,quebec_ouest_wwtp,,,nielsnicolai,2021-01-15,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-16,quebec_ouest_wwtp,,,nielsnicolai,2021-01-16,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-17,quebec_ouest_wwtp,,,nielsnicolai,2021-01-17,wwph,,,6.8,ph,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-18,quebec_ouest_wwtp,,,nielsnicolai,2021-01-18,wwph,,,6.7,ph,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-19,quebec_ouest_wwtp,,,nielsnicolai,2021-01-19,wwph,,,6.7,ph,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-20,quebec_ouest_wwtp,,,nielsnicolai,2021-01-20,wwph,,,6.7,ph,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-21,quebec_ouest_wwtp,,,nielsnicolai,2021-01-21,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-22,quebec_ouest_wwtp,,,nielsnicolai,2021-01-22,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-23,quebec_ouest_wwtp,,,nielsnicolai,2021-01-23,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-24,quebec_ouest_wwtp,,,nielsnicolai,2021-01-24,wwph,,,6.9,ph,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-25,quebec_ouest_wwtp,,,nielsnicolai,2021-01-25,wwph,,,6.9,ph,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-26,quebec_ouest_wwtp,,,nielsnicolai,2021-01-26,wwph,,,6.8,ph,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-27,quebec_ouest_wwtp,,,nielsnicolai,2021-01-27,wwph,,,6.7,ph,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-01-28,quebec_ouest_wwtp,,,nielsnicolai,2021-01-28,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-29,quebec_ouest_wwtp,,,nielsnicolai,2021-01-29,wwph,,,6.5,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-30,quebec_ouest_wwtp,,,nielsnicolai,2021-01-30,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-01-31,quebec_ouest_wwtp,,,nielsnicolai,2021-01-31,wwph,,,6.5,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-02-01,quebec_ouest_wwtp,,,nielsnicolai,2021-02-01,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-02-02,quebec_ouest_wwtp,,,nielsnicolai,2021-02-02,wwph,,,6.5,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-03,quebec_ouest_wwtp,,,nielsnicolai,2021-02-03,wwph,,,6.8,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-04,quebec_ouest_wwtp,,,nielsnicolai,2021-02-04,wwph,,,6.6,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-05,quebec_ouest_wwtp,,,nielsnicolai,2021-02-05,wwph,,,6.5,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-06,quebec_ouest_wwtp,,,nielsnicolai,2021-02-06,wwph,,,6.6,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-07,quebec_ouest_wwtp,,,nielsnicolai,2021-02-07,wwph,,,7.0,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-08,quebec_ouest_wwtp,,,nielsnicolai,2021-02-08,wwph,,,6.9,ph,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwph_2021-02-09,quebec_ouest_wwtp,,,nielsnicolai,2021-02-09,wwph,,,6.8,ph,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwph_2021-02-10,quebec_ouest_wwtp,,,nielsnicolai,2021-02-10,wwph,,,6.7,ph,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwph_2021-02-11,quebec_ouest_wwtp,,,nielsnicolai,2021-02-11,wwph,,,6.5,ph,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwph_2021-02-12,quebec_ouest_wwtp,,,nielsnicolai,2021-02-12,wwph,,,6.5,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-13,quebec_ouest_wwtp,,,nielsnicolai,2021-02-13,wwph,,,7.0,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-14,quebec_ouest_wwtp,,,nielsnicolai,2021-02-14,wwph,,,6.9,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-15,quebec_ouest_wwtp,,,nielsnicolai,2021-02-15,wwph,,,6.8,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-16,quebec_ouest_wwtp,,,nielsnicolai,2021-02-16,wwph,,,6.8,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-17,quebec_ouest_wwtp,,,nielsnicolai,2021-02-17,wwph,,,7.0,ph,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-18,quebec_ouest_wwtp,,,nielsnicolai,2021-02-18,wwph,,,6.9,ph,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur 5 fermés pour entretien
quebec_ouest_wwtp_wwph_2021-02-19,quebec_ouest_wwtp,,,nielsnicolai,2021-02-19,wwph,,,6.8,ph,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur 5 fermés pour entretien
quebec_ouest_wwtp_wwph_2021-02-20,quebec_ouest_wwtp,,,nielsnicolai,2021-02-20,wwph,,,6.8,ph,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-21,quebec_ouest_wwtp,,,nielsnicolai,2021-02-21,wwph,,,6.8,ph,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-22,quebec_ouest_wwtp,,,nielsnicolai,2021-02-22,wwph,,,6.9,ph,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-23,quebec_ouest_wwtp,,,nielsnicolai,2021-02-23,wwph,,,6.8,ph,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-02-24,quebec_ouest_wwtp,,,nielsnicolai,2021-02-24,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-02-25,quebec_ouest_wwtp,,,nielsnicolai,2021-02-25,wwph,,,6.7,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-02-26,quebec_ouest_wwtp,,,nielsnicolai,2021-02-26,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-02-27,quebec_ouest_wwtp,,,nielsnicolai,2021-02-27,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-02-28,quebec_ouest_wwtp,,,nielsnicolai,2021-02-28,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-01,quebec_ouest_wwtp,,,nielsnicolai,2021-03-01,wwph,,,6.9,ph,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 12,4 heures"
quebec_ouest_wwtp_wwph_2021-03-02,quebec_ouest_wwtp,,,nielsnicolai,2021-03-02,wwph,,,7.1,ph,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 2,9 heures"
quebec_ouest_wwtp_wwph_2021-03-03,quebec_ouest_wwtp,,,nielsnicolai,2021-03-03,wwph,,,7.0,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-04,quebec_ouest_wwtp,,,nielsnicolai,2021-03-04,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-05,quebec_ouest_wwtp,,,nielsnicolai,2021-03-05,wwph,,,6.8,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-06,quebec_ouest_wwtp,,,nielsnicolai,2021-03-06,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-07,quebec_ouest_wwtp,,,nielsnicolai,2021-03-07,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-08,quebec_ouest_wwtp,,,nielsnicolai,2021-03-08,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-09,quebec_ouest_wwtp,,,nielsnicolai,2021-03-09,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-10,quebec_ouest_wwtp,,,nielsnicolai,2021-03-10,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-11,quebec_ouest_wwtp,,,nielsnicolai,2021-03-11,wwph,,,6.9,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-12,quebec_ouest_wwtp,,,nielsnicolai,2021-03-12,wwph,,,7.1,ph,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 17,3 heures"
quebec_ouest_wwtp_wwph_2021-03-13,quebec_ouest_wwtp,,,nielsnicolai,2021-03-13,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-14,quebec_ouest_wwtp,,,nielsnicolai,2021-03-14,wwph,,,7.1,ph,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwph_2021-03-15,quebec_ouest_wwtp,,,nielsnicolai,2021-03-15,wwph,,,7.0,ph,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-03-16,quebec_ouest_wwtp,,,nielsnicolai,2021-03-16,wwph,,,7.0,ph,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwph_2021-03-17,quebec_ouest_wwtp,,,nielsnicolai,2021-03-17,wwph,,,na,ph,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwflow_2020-06-21,quebec_ouest_wwtp,,,nielsnicolai,2020-06-21,wwflow,single,cumulative influent flow for one day.,125352.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-22,quebec_ouest_wwtp,,,nielsnicolai,2020-06-22,wwflow,single,cumulative influent flow for one day.,128592.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-23,quebec_ouest_wwtp,,,nielsnicolai,2020-06-23,wwflow,single,cumulative influent flow for one day.,136824.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-24,quebec_ouest_wwtp,,,nielsnicolai,2020-06-24,wwflow,single,cumulative influent flow for one day.,204672.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-25,quebec_ouest_wwtp,,,nielsnicolai,2020-06-25,wwflow,single,cumulative influent flow for one day.,136128.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-26,quebec_ouest_wwtp,,,nielsnicolai,2020-06-26,wwflow,single,cumulative influent flow for one day.,130392.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-27,quebec_ouest_wwtp,,,nielsnicolai,2020-06-27,wwflow,single,cumulative influent flow for one day.,126408.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-28,quebec_ouest_wwtp,,,nielsnicolai,2020-06-28,wwflow,single,cumulative influent flow for one day.,127560.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-29,quebec_ouest_wwtp,,,nielsnicolai,2020-06-29,wwflow,single,cumulative influent flow for one day.,147000.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-06-30,quebec_ouest_wwtp,,,nielsnicolai,2020-06-30,wwflow,single,cumulative influent flow for one day.,129096.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-01,quebec_ouest_wwtp,,,nielsnicolai,2020-07-01,wwflow,single,cumulative influent flow for one day.,128520.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-02,quebec_ouest_wwtp,,,nielsnicolai,2020-07-02,wwflow,single,cumulative influent flow for one day.,127512.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-03,quebec_ouest_wwtp,,,nielsnicolai,2020-07-03,wwflow,single,cumulative influent flow for one day.,124824.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-04,quebec_ouest_wwtp,,,nielsnicolai,2020-07-04,wwflow,single,cumulative influent flow for one day.,120168.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-05,quebec_ouest_wwtp,,,nielsnicolai,2020-07-05,wwflow,single,cumulative influent flow for one day.,121440.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-06,quebec_ouest_wwtp,,,nielsnicolai,2020-07-06,wwflow,single,cumulative influent flow for one day.,125592.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-07,quebec_ouest_wwtp,,,nielsnicolai,2020-07-07,wwflow,single,cumulative influent flow for one day.,127608.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-08,quebec_ouest_wwtp,,,nielsnicolai,2020-07-08,wwflow,single,cumulative influent flow for one day.,209232.0,m3/d,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwflow_2020-07-09,quebec_ouest_wwtp,,,nielsnicolai,2020-07-09,wwflow,single,cumulative influent flow for one day.,137208.0,m3/d,True,yes,True,True,True,True,True,normales
